id,summary,description,labels,components_name,project_name,issue_type_name,priority_name,created_date,assignee
13148616,The certificate specified is not valid for signing,"We have been facing issue with the certificate while creating the package for Windows 10. App has built using Visual Studio 2015 and did follow instruction for configuring certificate as suggested below link.

[https://cordova.apache.org/docs/en/5.1.1/guide/platforms/win8/packaging.html]

My company bought the certificate from the external market. We tried with two different certificates and the issue remains to persist. Need urgent resolution as it is impacted to App go-live dates.

 ",windows,['cordova-windows'],CB,Bug,Critical,2018-03-28 15:58:56,3
13147614,Reading config.xml on browser platform does not respect base href,"If you use a custom base href in your index html, the preceding ""/"" in the xhr that gets the config.xml will cause the base to be ignored.",config.xml,['cordova-browser'],CB,Bug,Minor,2018-03-23 22:39:17,3
13146813,"Cordova ""Create your first Cordova app"" can't get pass ""Android target: not installed""","I am trying to get Cordova to work, for the first time.

I already added the paths, checked the android manifest and project.properties

I have android sdk platform 14, 16 and 20 to 27 installed.

I don't know what else to do...

I always get the error with the image in annex.",cordova installation,['cordova-android'],CB,Bug,Major,2018-03-21 11:55:50,0
13146457,Show caption text over the camera,h1. Allow to show caption text over the camera.,android camera features,['cordova-android'],CB,New Feature,Critical,2018-03-20 05:14:18,0
13146080,Windows 10 builds failing with CertUtil file not found error,"In PhoneGap Build (PGB) Windows 10 build (with key) fails with error

CertUtil: -importPFX command FAILED: 0x80070002 (WIN32: 2 ERROR_FILE_NOT_FOUND)

Sometimes this can be resolved by requesting the same build repeatedly, whereupon the build will work after 5-10 attempts.  Sometimes (as is the case now) no amount of rebuild attempts fixes the error.

Because this error can sometimes go away after repeated rebuild attempts (using the same uploaded ZIP package), this clearly indicates it is a problem at the PGB end, not with the ZIP package contents.

This error has been reported on the PhoneGap Build community forums for a number of months now, but no fix done.

This is a +critical+ issue for us as we need to get a Windows 10 build for our app and currently in effect the PGB Windows Build service is, for all intents and purposes, DOWN.

 

 ",Windows phonegap-build,['cordova-windows'],CB,Bug,Critical,2018-03-18 23:09:32,3
13141159,sim launch force-fully exits process,"Hi, I was trying to get cordova-plugin-browsersync to work with ios simulator.

I discovered that at /bin/templates/scripts/cordova/lib/run.js@startSim

{{return iossim.launch(appPath, 'com.apple.CoreSimulator.SimDeviceType.' + target, logPath, '--exit');}}

 

This call is made inside main process, Where request for exit will end main process with no chance to catch it.

 

I assume this call returns a promise for when launch was successful, If that can happen.

Things will go smoothly after that.",pull-request-available,['cordova-ios'],CB,Bug,Trivial,2018-02-27 09:30:34,1
13140087,Windows 10 Min Version Must Be Configured Twice in Config.xml,"In config.xml, the minimum Windows 10 version preference must be set with both:

{{  uap-target-min-version}}

{{  Windows.Universal-MinVersion}}

Setting {{uap-target-min-version}} results in the value being copied to CordovaApp.Windows10.jsproj.

Setting {{Windows.Universal-MinVersion}} results in the value being copied to package.windows10.appxmanifest.

If {{uap-target-min-version}} is not set, the minimum version of the app in the Microsoft Store is incorrect.

Development of Windows 10 apps would be simplified by only having to set the minimum version in one place.
 ",usability windows,['cordova-windows'],CB,Improvement,Major,2018-02-22 01:34:47,3
13139952,Network information plugin fails with cordova android >7,cordova-plugin-network-information fails to build with android-cordova version >=7.0.0,android-next,['cordova-android'],CB,Bug,Major,2018-02-21 17:19:10,0
13132919,Need to update android_sdk.js to Support Android 8.0 ,"Currently I am working on a Cordova project and I am migrating to the new Android 8.0 emulator.
Need to update android_sdk.js to add support for Android 8.0 emulator 

cordova-android / bin / templates / cordova / lib / android_sdk.js Line 53:
module.exports.version_string_to_api_level = {
    '4.0': 14,
    '4.0.3': 15,
    '4.1': 16,
    '4.2': 17,
    '4.3': 18,
    '4.4': 19,
    '4.4W': 20,
    '5.0': 21,
    '5.1': 22,
    '6.0': 23,
    '7.0': 24,
    '7.1.1': 25
};

This causes exception in emulator.js Line 210
{color:#5fdfff}var{color}{color:#dfdfdf} project_target {color}{color:#ff1f7f}={color}{color:#dfdfdf} check_reqs.{color}{color:#9fdf2f}get_target{color}{color:#dfdfdf}().{color}{color:#5fdfff}replace{color}{color:#dfdfdf}({color}{color:#dfdf7f}'android-'{color}{color:#dfdfdf}, {color}{color:#dfdf7f}''{color}{color:#dfdfdf});{color}
 
{color:#333333}I added '8.0': 26 in android_sdk.js and then it works.{color}
{color:#333333}module.exports.version_string_to_api_level = {
    '4.0': 14,
    '4.0.3': 15,
    '4.1': 16,
    '4.2': 17,
    '4.3': 18,
    '4.4': 19,
    '4.4W': 20,
    '5.0': 21,
    '5.1': 22,
    '6.0': 23,
    '7.0': 24,
    '7.1.1': 25,{color}
{color:#333333}    '8.0': 26 
};{color}",easyfix,['cordova-android'],CB,Bug,Major,2018-01-23 04:02:53,0
13132516,"jquery-mobile styles lost, when appending <input> with jquery","Not sure, if this should be considered a bug; it seems unlikely, that nobody has encountered it..

When <input> fields are added with jquery after 'onDeviceReady' in 'index.js' jquery mobile styles are lost.

minimal example:

index.html:

...

<div id=""myone"" class=""ui-field-contain"">

</div>

...

index.js:

...

onDeviceReady: function() {

    $(""#myone"").append(""<input type='text' data-clear-btn='true'>"");

}, ...

see input2.png

If the <input> fields are added before 'onDeviceReady' they are styled appropriately.

see input1.png

 

This is akward and I couldn't find any workaround. Does cordova style <input>s in a special way? Some solution would be highly appreciated!",JQueryMobile jquery,['cordova-android'],CB,Bug,Major,2018-01-21 15:59:58,0
13131487,Specify the minimum required version of google play services for plugins,"Many plugins use the Google Play Services SDK, but it is really heavy.

Some developers want to specify particular versions, but not all of plugin developers.

Some other developers don't want to update their plugin frequently, but want to specify minimum required version.

I found this code

[https://github.com/apache/cordova-android/blob/673a6773b2f78ba76d2144c66ab7a3add78648ae/bin/templates/cordova/lib/builders/StudioBuilder.js#L177-L201]

This allows us to specify like this

*<framework src=""com.google.android.gms:play-services"" versions="">=11.8.0"" />*

 

But the code does not accept particular module.

*<framework src=""com.google.android.gms:play-services-maps"" versions="">=11.8.0"" />*

 

In order to specify particular module, we need to change the code.

 ",patch,['cordova-android'],CB,Improvement,Major,2018-01-17 07:43:46,0
13129097,Splash screen images are resized incorrectly on iPhone X,"When not using storyboard, the splash images are not correctly resized for iPhone X. So when it switches from the launch image to the splash image there is a noticeable change.
Also, the landscape image is not displayed, it will show the portrait one.
{code}
<splash height=""2436"" platform=""ios"" src=""res/screens/ios/Default-2436h.png"" width=""1125"" />
<splash height=""1125"" platform=""ios"" src=""res/screens/ios/Default-Landscape-2436h.png"" width=""2436"" />
 {code}       ",splashscreen,['cordova-plugin-splashscreen'],CB,Bug,Major,2018-01-07 15:30:15,2
13126992,"Unable to Parse ""/hello/platforms/android/res/xml/config.xml""","Steps to reproduce:

cordova create hello com.example.hello HelloWorld
cd hello
cordova platform add android
cordova plugin add cordova-plugin-crosswalk-webview

Error: Unhandled ""error"" event. (Parsing /hello/platforms/android/res/xml/config.xml failed)

cd hello
cordova platform add android
cordova build android --release

Error: Unhandled ""error"" event. (Parsing /hello/platforms/android/res/xml/config.xml failed)

////////////////////////////

Path:   /hello/platforms/android/res/xml/config.xml       // does not exist.

Path:   /hello/platforms/android/app/src/main/res/xml/config.xml      // does exist

Conclusion: for some reason Cordova is looking for the config.xml file in the wrong location.

Thanks for you help :-)",CI build,"['cordova-android', 'cordova-app-hello-world']",CB,Bug,Major,2017-12-23 19:55:53,0
13126986,Android Production Release APK Won't Load Web-hosted JS and CSS,"So when I test this locally from ""cordova run android --device"" everything works fine. But when I build a signed release and deploy on the Google Play Developer console, externally loaded JS and CSS files do not load (see screenshot).

<link rel=""stylesheet"" href=""https://app.winetracker.co/dist/application.min.20171213v2.css"">
<script src=""https://app.winetracker.co/dist/thirdparties.min.20171213v2.js""></script>
<script src=""https://app.winetracker.co/dist/application.min.20171213v2.js""></script>

Here's my config.xml file:

<?xml version='1.0' encoding='utf-8'?>
<widget id=""com.winetrackerco.app"" version=""1.0.14"" xmlns=""http://www.w3.org/ns/widgets"" xmlns:android=""http://schemas.android.com/apk/res/android"" xmlns:cdv=""http://cordova.apache.org/ns/1.0"">
    <name>Winetracker.co</name>
    <description>
		The ultimate app for wine tasting.
	</description>
    <author email=""tony@winetracker.co"" href=""http://www.winetracker.co"">
		Winetracker.co
	</author>
    <content src=""index-production.html"" />
    <access origin=""*"" />
    <allow-navigation href=""*://*.c9users.io/*"" />
    <allow-navigation href=""*://*.winetracker.co/*"" />
    <allow-navigation href=""https://*.stripe.com/*"" />
    <allow-navigation href=""https://*.mxpnl.com/*"" />
    <allow-navigation href=""https://winetrackerco.imgix.net/*"" />
    <allow-intent href=""http://*/*"" />
    <allow-intent href=""https://*/*"" />
    <allow-intent href=""tel:*"" />
    <allow-intent href=""sms:*"" />
    <allow-intent href=""mailto:*"" />
    <allow-intent href=""geo:*"" />
    <access origin=""*"" />
    <platform name=""android"">
        <allow-intent href=""market:*"" />
        <icon density=""ldpi"" src=""res/icon/android/ldpi.png"" />
        <icon density=""mdpi"" src=""res/icon/android/mdpi.png"" />
        <icon density=""hdpi"" src=""res/icon/android/hdpi.png"" />
        <icon density=""xhdpi"" src=""res/icon/android/xhdpi.png"" />
        <icon density=""xxhdpi"" src=""res/icon/android/xxhdpi.png"" />
        <icon density=""xxxhdpi"" src=""res/icon/android/xxxhdpi.png"" />
        <splash density=""land-hdpi"" src=""res/screen/android/land-hdpi.png"" />
        <splash density=""land-ldpi"" src=""res/screen/android/land-ldpi.png"" />
        <splash density=""land-mdpi"" src=""res/screen/android/land-mdpi.png"" />
        <splash density=""land-xhdpi"" src=""res/screen/android/land-xhdpi.png"" />
        <splash density=""port-hdpi"" src=""res/screen/android/port-hdpi.png"" />
        <splash density=""port-ldpi"" src=""res/screen/android/port-ldpi.png"" />
        <splash density=""port-mdpi"" src=""res/screen/android/port-mdpi.png"" />
        <splash density=""port-xhdpi"" src=""res/screen/android/port-xhdpi.png"" />
    </platform>
    <platform name=""ios"">
        <allow-intent href=""itms:*"" />
        <allow-intent href=""itms-apps:*"" />
        <icon height=""180"" src=""res/icon/ios/icon-60@3x.jpg"" width=""180"" />
        <icon height=""60"" src=""res/icon/ios/icon-60.jpg"" width=""60"" />
        <icon height=""120"" src=""res/icon/ios/icon-60@2x.jpg"" width=""120"" />
        <icon height=""76"" src=""res/icon/ios/icon-76.jpg"" width=""76"" />
        <icon height=""152"" src=""res/icon/ios/icon-76@2x.jpg"" width=""152"" />
        <icon height=""40"" src=""res/icon/ios/icon-40.jpg"" width=""40"" />
        <icon height=""80"" src=""res/icon/ios/icon-40@2x.jpg"" width=""80"" />
        <icon height=""57"" src=""res/icon/ios/icon.jpg"" width=""57"" />
        <icon height=""114"" src=""res/icon/ios/icon@2x.jpg"" width=""114"" />
        <icon height=""72"" src=""res/icon/ios/icon-72.jpg"" width=""72"" />
        <icon height=""144"" src=""res/icon/ios/icon-72@2x.jpg"" width=""144"" />
        <icon height=""167"" src=""res/icon/ios/icon-167.jpg"" width=""167"" />
        <icon height=""29"" src=""res/icon/ios/icon-small.jpg"" width=""29"" />
        <icon height=""58"" src=""res/icon/ios/icon-small@2x.jpg"" width=""58"" />
        <icon height=""50"" src=""res/icon/ios/icon-50.jpg"" width=""50"" />
        <icon height=""100"" src=""res/icon/ios/icon-50@2x.jpg"" width=""100"" />
        <icon height=""167"" src=""res/icon/ios/icon-83.5@2x.jpg"" width=""167"" />
        <splash src=""res/screen/ios/Default@2x~universal~anyany.png"" />
        <splash src=""res/screen/ios/Default@2x~universal~comany.png"" />
        <splash src=""res/screen/ios/Default@2x~universal~comcom.png"" />
        <splash src=""res/screen/ios/Default@3x~universal~anyany.png"" />
        <splash src=""res/screen/ios/Default@3x~universal~anycom.png"" />
        <splash src=""res/screen/ios/Default@3x~universal~comany.png"" />
    </platform>
    <preference name=""SplashScreenDelay"" value=""10000"" />
    <preference name=""SplashMaintainAspectRatio"" value=""true"" />
    <preference name=""StatusBarOverlaysWebView"" value=""false"" />
    <preference name=""StatusBarBackgroundColor"" value=""#302716"" />
    <preference name=""StatusBarStyle"" value=""lightcontent"" />
    <preference name=""AndroidPersistentFileLocation"" value=""Compatibility"" />
    <preference name=""DisallowOverscroll"" value=""true"" />
    <preference name=""AndroidLaunchMode"" value=""singleInstance"" />
    <key>UILaunchStoryboardName</key>
    <string>CDVLaunchScreen</string>
    <universal-links>
        <ios-team-id value=""XQ4PW98WDH"" />
        <host name=""app.winetracker.co"" scheme=""https"">
            <path event=""ul_openGroupTasting"" url=""/#!/broadcast/*"" />
        </host>
        <host name=""winetrackerco-tonejac.c9users.io"" scheme=""https"">
            <path event=""ul_openGroupTasting"" url=""/#!/broadcast/*"" />
        </host>
    </universal-links>
    <edit-config file=""*-Info.plist"" mode=""merge"" target=""NSCameraUsageDescription"">
        <string>Winetracker.co needs access to your camera to upload the photo of your wine label.</string>
    </edit-config>
    <edit-config file=""*-Info.plist"" mode=""merge"" target=""NSPhotoLibraryUsageDescription"">
        <string>Winetracker.co needs access to your Photo Library so you can select a photo of your wine label.</string>
    </edit-config>
    <plugin name=""cordova-plugin-statusbar"" spec=""^2.3.0"" />
    <plugin name=""cordova-plugin-dialogs"" spec=""^1.3.4"" />
    <plugin name=""cordova-plugin-network-information"" spec=""^1.3.4"" />
    <plugin name=""cordova-plugin-camera"" spec=""^3.0.0"">
        <variable name=""CAMERA_USAGE_DESCRIPTION"" value="" "" />
        <variable name=""PHOTOLIBRARY_USAGE_DESCRIPTION"" value="" "" />
    </plugin>
    <plugin name=""cordova-plugin-splashscreen"" spec=""^4.1.0"" />
    <plugin name=""cordova-plugin-ios-camera-permissions"" spec=""^1.2.0"">
        <variable name=""CAMERA_USAGE_DESCRIPTION"" value=""This app needs camera access"" />
        <variable name=""MICROPHONE_USAGE_DESCRIPTION"" value=""This app needs microphone access"" />
        <variable name=""PHOTOLIBRARY_ADD_USAGE_DESCRIPTION"" value=""This app needs write-access to photo library"" />
        <variable name=""PHOTOLIBRARY_USAGE_DESCRIPTION"" value=""This app needs read/write-access photo library access"" />
    </plugin>
    <plugin name=""cordova-plugin-file"" spec=""^5.0.0"" />
    <plugin name=""cordova-plugin-device"" spec=""^1.1.7"" />
    <plugin name=""cordova-plugin-x-socialsharing"" spec=""^5.2.1"" />
    <plugin name=""cordova-plugin-customurlscheme"" spec=""^4.3.0"">
        <variable name=""URL_SCHEME"" value=""winetrackerco"" />
        <variable name=""ANDROID_SCHEME"" value="" "" />
        <variable name=""ANDROID_HOST"" value="" "" />
        <variable name=""ANDROID_PATHPREFIX"" value=""/"" />
    </plugin>
    <plugin name=""cordova-plugin-whitelist"" spec=""^1.3.3"" />
    <engine name=""ios"" spec=""^4.5.4"" />
    <engine name=""android"" spec=""^7.0.0"" />
</widget>

Am I missing something in my config.xml file? Is this a problem with Cordovoa 8.0.0? Do I need to do some additional configuration with AndroidManifest.xml?

Please advise. I'm stumped.",security,['cordova-android'],CB,Bug,Critical,2017-12-23 17:51:04,0
13126951,the camera fails to open to take a picture after suing proguard in android environment,"the camera plugin fails to open and generate a null point exception error after we use proguard for the project,
 the error is as follows
Uncaught exception from plugin
                                                                    java.lang.NullPointerException: Attempt to invoke virtual method 'android.content.res.XmlResourceParser android.content.pm.PackageItemInfo.loadXmlMetaData(android.content.pm.PackageManager, java.lang.String)' on a null object reference
                                                                        at android.support.v4.content.FileProvider.b(SourceFile:583)
                                                                        at android.support.v4.content.FileProvider.a(SourceFile:557)
                                                                        at android.support.v4.content.FileProvider.a(SourceFile:399)
                                                                        at org.apache.cordova.camera.CameraLauncher.takePicture(SourceFile:295)
                                                                        at org.apache.cordova.camera.CameraLauncher.callTakePicture(SourceFile:275)
                                                                        at org.apache.cordova.camera.CameraLauncher.execute(SourceFile:184)
                                                                        at org.apache.cordova.CordovaPlugin.execute(SourceFile:98)
                                                                        at org.apache.cordova.PluginManager.exec(SourceFile:132)
                                                                        at org.apache.cordova.CordovaBridge.jsExec(SourceFile:57)
                                                                        at org.apache.cordova.engine.SystemExposedJsApi.exec(SourceFile:41)
                                                                        at org.chromium.base.SystemMessageHandler.nativeDoRunLoopOnce(Native Method)
                                                                        at org.chromium.base.SystemMessageHandler.handleMessage(SystemMessageHandler.java:9)
                                                                        at android.os.Handler.dispatchMessage(Handler.java:102)
                                                                        at android.os.Looper.loop(Looper.java:154)
                                                                        at android.os.HandlerThread.run(HandlerThread.java:61)



my proguard setting have this lines to keep plugins classses


-keep public class * extends org.apache.cordova.CordovaPlugin
-dontwarn org.apache.**",android plug-in,['cordova-android'],CB,Bug,Critical,2017-12-23 07:21:42,0
13125624,Running on android with source control in Visual Studio,"When you run the command 'cordova run android', the 'www' folder is copied to the 'platforms\android\asset\www' and 'android\build\intermediates\assets\debug\www' folders. When using Visual Studio and source control, unless you have all of the files checked out, they are marked as read only. This attribute is copied over to the previously mentioned two folders, causing issues when changing files and then re-running the command 'cordova run android' as it won't update files that are marked as read only. The way around this is to delete the two folders and re-run the run command, but this isn't something we want to keep doing (we sometimes forget)

Could the read only attributes be removed when copying to the two folders?",build easyfix,['cordova-android'],CB,Bug,Minor,2017-12-18 12:58:54,0
