id,summary,description,labels,components_name,project_name,issue_type_name,priority_name,created_date,assignee
13152613,"Android app crashed with ""Connection  InterfaceProviderSpec prevented service: content_renderer from binding interfac e: blink::mojom::BudgetService exposed by: content_browser""","Android application crashed due to below error
03-24 13:34:42.182 E/chromium( 4831): [ERROR:service_manager.cc(156)] Connection
 InterfaceProviderSpec prevented service: content_renderer from binding interfac
e: blink::mojom::BudgetService exposed by: content_browser
...
03-24 13:34:42.218 E/chromium( 4831): [ERROR:BudgetService.cpp(167)] Unable to c
onnect to the Mojo BudgetService.",ERROR:BudgetService.cpp,['cordova-android'],CB,Bug,Major,2018-04-16 05:41:42,0
13150588,App lagging issue in android,"I am trying to make a cross platform app. I am using html5, js and css in that app. I am facing an issue with android version of the app. App is working fine on iOS but lagging in android. I tried some solutions but could not find any..",newbie performance windows,['cordova-android'],CB,Bug,Major,2018-04-06 13:09:56,0
13150236,Make com.android.support:support-v4 version configurable,"Cordova build fails with exception:
 :processDebugResourcesERROR: In <declare-styleable> FontFamilyFont, unable to find attribute android:fontVariationSettings
 ERROR: In <declare-styleable> FontFamilyFont, unable to find attribute android:ttcIndex


 This can be fixed in plugin.xml by upgrading 

<framework src=""com.android.support:support-v4:24.1.1+"" />

to a higher version like 27.0.1 or downgrading to 23.+.

 

Examples (tested):

<framework src=""com.android.support:support-v4:27.0.1"" />

or

<framework src=""com.android.support:support-v4:23.+"" />",easyfix,['cordova-plugin-camera'],CB,Bug,Major,2018-04-05 08:26:47,5
13148636,documented cordova plugin resource location breaks builds,"The latest documentation for plugin.xml specifies an example target of ""res/values/FooPluginStrings.xml"" ( [https://cordova.apache.org/docs/en/latest/plugin_ref/spec.html#resource-file|https://cordova.apache.org/docs/en/latest/plugin_ref/spec.html#resource-file)] ) however this location causes errors as it implies the older project style as in those created pre cordova-android 7. Builds then fail.

Specifically the presence of a res directory causes cordova-android to assume an eclipse / non android studio project in [cordova-android/framework/src/org/apache/cordova/]AndroidStudio.js:26 which in turn causes cordova to look for the [root]/AndroidManifest.xml via [cordova-android/framework/src/org/apache/cordova/]AndroidProject.js:96. However since cordova-android now no longer creates the [root]/AndroidManifest.xml file builds fail.

I do not know where the new location should be. Poking arround android studio my best guess for this example would be ""app/src/main/res/values/FooPluginStrings.xml"" however I am unsure if this is actually correct.

 ",documentation,"['cordova-android', 'cordova-docs']",CB,Task,Minor,2018-03-28 17:16:59,0
13148616,The certificate specified is not valid for signing,"We have been facing issue with the certificate while creating the package for Windows 10. App has built using Visual Studio 2015 and did follow instruction for configuring certificate as suggested below link.

[https://cordova.apache.org/docs/en/5.1.1/guide/platforms/win8/packaging.html]

My company bought the certificate from the external market. We tried with two different certificates and the issue remains to persist. Need urgent resolution as it is impacted to App go-live dates.

 ",windows,['cordova-windows'],CB,Bug,Critical,2018-03-28 15:58:56,6
13147614,Reading config.xml on browser platform does not respect base href,"If you use a custom base href in your index html, the preceding ""/"" in the xhr that gets the config.xml will cause the base to be ignored.",config.xml,['cordova-browser'],CB,Bug,Minor,2018-03-23 22:39:17,6
13146813,"Cordova ""Create your first Cordova app"" can't get pass ""Android target: not installed""","I am trying to get Cordova to work, for the first time.

I already added the paths, checked the android manifest and project.properties

I have android sdk platform 14, 16 and 20 to 27 installed.

I don't know what else to do...

I always get the error with the image in annex.",cordova installation,['cordova-android'],CB,Bug,Major,2018-03-21 11:55:50,0
13146457,Show caption text over the camera,h1. Allow to show caption text over the camera.,android camera features,['cordova-android'],CB,New Feature,Critical,2018-03-20 05:14:18,0
13146080,Windows 10 builds failing with CertUtil file not found error,"In PhoneGap Build (PGB) Windows 10 build (with key) fails with error

CertUtil: -importPFX command FAILED: 0x80070002 (WIN32: 2 ERROR_FILE_NOT_FOUND)

Sometimes this can be resolved by requesting the same build repeatedly, whereupon the build will work after 5-10 attempts.  Sometimes (as is the case now) no amount of rebuild attempts fixes the error.

Because this error can sometimes go away after repeated rebuild attempts (using the same uploaded ZIP package), this clearly indicates it is a problem at the PGB end, not with the ZIP package contents.

This error has been reported on the PhoneGap Build community forums for a number of months now, but no fix done.

This is a +critical+ issue for us as we need to get a Windows 10 build for our app and currently in effect the PGB Windows Build service is, for all intents and purposes, DOWN.

 

 ",Windows phonegap-build,['cordova-windows'],CB,Bug,Critical,2018-03-18 23:09:32,6
13145370,getEditConfigs() and getConfigFiles() only work for the first <platform> tag,"I ran into something strange - my configuration would change based on the ordering of elements in config.xml.

Looking at the source code, the culprit is getEditConfigs() and getConfigFiles() in ConfigParser.js. Unlike the rest of the code they only look in the first platform tag for config directives:

{{var platform_tag = this.doc.find('./platform[@name=""' + platform + '""]');}}
{{var platform_edit_configs = platform_tag ? platform_tag.findall('edit-config') : [];}}

This should probably be something like this instead (untested):

{{var platform_edit_configs = this.doc.findall('./platform[@name=""' + platform + '""]/edit-config');}}

And similarly for getConfigFiles().",pull-request-available,['cordova-common'],CB,Bug,Minor,2018-03-15 13:13:30,7
13141159,sim launch force-fully exits process,"Hi, I was trying to get cordova-plugin-browsersync to work with ios simulator.

I discovered that at /bin/templates/scripts/cordova/lib/run.js@startSim

{{return iossim.launch(appPath, 'com.apple.CoreSimulator.SimDeviceType.' + target, logPath, '--exit');}}

 

This call is made inside main process, Where request for exit will end main process with no chance to catch it.

 

I assume this call returns a promise for when launch was successful, If that can happen.

Things will go smoothly after that.",pull-request-available,['cordova-ios'],CB,Bug,Trivial,2018-02-27 09:30:34,1
13140087,Windows 10 Min Version Must Be Configured Twice in Config.xml,"In config.xml, the minimum Windows 10 version preference must be set with both:

{{  uap-target-min-version}}

{{  Windows.Universal-MinVersion}}

Setting {{uap-target-min-version}} results in the value being copied to CordovaApp.Windows10.jsproj.

Setting {{Windows.Universal-MinVersion}} results in the value being copied to package.windows10.appxmanifest.

If {{uap-target-min-version}} is not set, the minimum version of the app in the Microsoft Store is incorrect.

Development of Windows 10 apps would be simplified by only having to set the minimum version in one place.
 ",usability windows,['cordova-windows'],CB,Improvement,Major,2018-02-22 01:34:47,6
13139952,Network information plugin fails with cordova android >7,cordova-plugin-network-information fails to build with android-cordova version >=7.0.0,android-next,['cordova-android'],CB,Bug,Major,2018-02-21 17:19:10,0
13132919,Need to update android_sdk.js to Support Android 8.0 ,"Currently I am working on a Cordova project and I am migrating to the new Android 8.0 emulator.
Need to update android_sdk.js to add support for Android 8.0 emulator 

cordova-android / bin / templates / cordova / lib / android_sdk.js Line 53:
module.exports.version_string_to_api_level = {
    '4.0': 14,
    '4.0.3': 15,
    '4.1': 16,
    '4.2': 17,
    '4.3': 18,
    '4.4': 19,
    '4.4W': 20,
    '5.0': 21,
    '5.1': 22,
    '6.0': 23,
    '7.0': 24,
    '7.1.1': 25
};

This causes exception in emulator.js Line 210
{color:#5fdfff}var{color}{color:#dfdfdf} project_target {color}{color:#ff1f7f}={color}{color:#dfdfdf} check_reqs.{color}{color:#9fdf2f}get_target{color}{color:#dfdfdf}().{color}{color:#5fdfff}replace{color}{color:#dfdfdf}({color}{color:#dfdf7f}'android-'{color}{color:#dfdfdf}, {color}{color:#dfdf7f}''{color}{color:#dfdfdf});{color}
 
{color:#333333}I added '8.0': 26 in android_sdk.js and then it works.{color}
{color:#333333}module.exports.version_string_to_api_level = {
    '4.0': 14,
    '4.0.3': 15,
    '4.1': 16,
    '4.2': 17,
    '4.3': 18,
    '4.4': 19,
    '4.4W': 20,
    '5.0': 21,
    '5.1': 22,
    '6.0': 23,
    '7.0': 24,
    '7.1.1': 25,{color}
{color:#333333}    '8.0': 26 
};{color}",easyfix,['cordova-android'],CB,Bug,Major,2018-01-23 04:02:53,0
13132516,"jquery-mobile styles lost, when appending <input> with jquery","Not sure, if this should be considered a bug; it seems unlikely, that nobody has encountered it..

When <input> fields are added with jquery after 'onDeviceReady' in 'index.js' jquery mobile styles are lost.

minimal example:

index.html:

...

<div id=""myone"" class=""ui-field-contain"">

</div>

...

index.js:

...

onDeviceReady: function() {

    $(""#myone"").append(""<input type='text' data-clear-btn='true'>"");

}, ...

see input2.png

If the <input> fields are added before 'onDeviceReady' they are styled appropriately.

see input1.png

 

This is akward and I couldn't find any workaround. Does cordova style <input>s in a special way? Some solution would be highly appreciated!",JQueryMobile jquery,['cordova-android'],CB,Bug,Major,2018-01-21 15:59:58,0
13131487,Specify the minimum required version of google play services for plugins,"Many plugins use the Google Play Services SDK, but it is really heavy.

Some developers want to specify particular versions, but not all of plugin developers.

Some other developers don't want to update their plugin frequently, but want to specify minimum required version.

I found this code

[https://github.com/apache/cordova-android/blob/673a6773b2f78ba76d2144c66ab7a3add78648ae/bin/templates/cordova/lib/builders/StudioBuilder.js#L177-L201]

This allows us to specify like this

*<framework src=""com.google.android.gms:play-services"" versions="">=11.8.0"" />*

 

But the code does not accept particular module.

*<framework src=""com.google.android.gms:play-services-maps"" versions="">=11.8.0"" />*

 

In order to specify particular module, we need to change the code.

 ",patch,['cordova-android'],CB,Improvement,Major,2018-01-17 07:43:46,0
13129853,Warn when target file of <config-file> or <edit-config> is not found,"When one uses <config-file> or <edit-config> in config.xml or plugin.xml, files that are not found are silently ignored.

Adding a warning, and including where the file is actually looked for helps when debugging such config elements.

PR upcoming.",pull-request-available,['cordova-common'],CB,Improvement,Minor,2018-01-10 13:57:50,7
13129097,Splash screen images are resized incorrectly on iPhone X,"When not using storyboard, the splash images are not correctly resized for iPhone X. So when it switches from the launch image to the splash image there is a noticeable change.
Also, the landscape image is not displayed, it will show the portrait one.
{code}
<splash height=""2436"" platform=""ios"" src=""res/screens/ios/Default-2436h.png"" width=""1125"" />
<splash height=""1125"" platform=""ios"" src=""res/screens/ios/Default-Landscape-2436h.png"" width=""2436"" />
 {code}       ",splashscreen,['cordova-plugin-splashscreen'],CB,Bug,Major,2018-01-07 15:30:15,5
13126992,"Unable to Parse ""/hello/platforms/android/res/xml/config.xml""","Steps to reproduce:

cordova create hello com.example.hello HelloWorld
cd hello
cordova platform add android
cordova plugin add cordova-plugin-crosswalk-webview

Error: Unhandled ""error"" event. (Parsing /hello/platforms/android/res/xml/config.xml failed)

cd hello
cordova platform add android
cordova build android --release

Error: Unhandled ""error"" event. (Parsing /hello/platforms/android/res/xml/config.xml failed)

////////////////////////////

Path:   /hello/platforms/android/res/xml/config.xml       // does not exist.

Path:   /hello/platforms/android/app/src/main/res/xml/config.xml      // does exist

Conclusion: for some reason Cordova is looking for the config.xml file in the wrong location.

Thanks for you help :-)",CI build,"['cordova-android', 'cordova-app-hello-world']",CB,Bug,Major,2017-12-23 19:55:53,0
