id,summary,description,labels,components_name,project_name,issue_type_name,priority_name,created_date,assignee
13387932,Java dependency is absent for DeepLearning/Jupyter with TensorFlow,"1. GCP:

Java group is absent for:
 * Jupyter with TensorFlow
 * Deeplearning

2. GCP/AWS/AZURE
 * Get rid of pip2 from Network (F12)",AWS AZURE Back-end Debian GCP RedHat,['DataLab Main'],DATALAB,Task,Minor,2021-07-06 12:54:59,1
13387930,[DeepLearning] Jupyter UI link leads to 404 error only if Notebook is created from custom image,"The bug was found on GCP.

*Preconditions:*
 # DeepLearning is created from custom image
 # User is located on List of resource page

*Steps to reproduce:*
 # Click on DeepLearning name popup
 # Click on Jupyter UI link

*Actual result:*
 # Jupyter UI link is not opened
 # 404 error shows up

*Expected result:*
 # Jupyter UI link is opened successfully
 # 404 error does not show up",Debian DevOps GCP,['DataLab Main'],DATALAB,Task,Minor,2021-07-06 12:31:55,3
13387926,Investigate how smart  to change edge node status after docker execution,"From Back-end side it was added addition instance status checker after edge docker execution because it is not changed by default after edge docker execution.

Ponder how to change edge status without additional instance status checker triggering.",Back-end Debian GCP,['DataLab Main'],DATALAB,Task,Minor,2021-07-06 12:23:13,1
13387889,[R package] Any library is not installed for Apache Standalone cluster,"*Preconditions:*
 # Apache Spark cluster is in running status

*Steps to reproduce:*
 # Install any library from R package o Apache standalone cluster

*Actual result:*
 # Docker runs with1
 # Library status is stuck in Installing on DataLab WEB UI

*Expected result:*
 # Docker runs with0
 # Library status is Installed on DataLab WEB UI",AWS AZURE Debian DevOps GCP RedHat pull-request-available,['DataLab Main'],DATALAB,Task,Major,2021-07-06 09:44:55,2
13387887,[R package] Get rid of extra characters in the end of message ,Remove 'v.' in the end of dependency message.,AWS AZURE Debian DevOps GCP RedHat,['DataLab Main'],DATALAB,Task,Trivial,2021-07-06 09:36:03,2
13387849,Apache Zeppelin Creation fails on command  cp /opt/zeppelin-0.9.0-bin-netinst/interpreter/shell/zeppelin-shell-*.jar /opt/zeppelin/lib/interpreter/,"*Preconditions:*
 # Project is created

*Steps to reproduce:*
 # Create a Zeppelin

*Actual result:*
 # Zeppelin creation fails

{code:java}
Command: ""sudo -S -p '[sudo] password: ' cp /opt/zeppelin-0.9.0-bin-netinst/interpreter/shell/zeppelin-shell-*.jar /opt/zeppelin/lib/interpreter/""
{code}
*Expected result:*
 # Zeppelin creation is successful",AWS AZURE Debian DevOps GCP Known_issues(release2.5) RedHat,['DataLab Main'],DATALAB,Bug,Major,2021-07-06 07:07:18,2
13387758,[GCP][DeepLEarning][Jupyter with TensorFlow] Apache Standalone Spark cluster creation fails ,"The bug was found on GCP during Apache Standalone Spark cluster creation only for DeepLearning and Jupyter with TensorFlow

*Preconditions:*
 # DeepLerning/Jupyter with TensorFlow is in running status

*Steps to reproduce:*
 # Create Apache Standalone Spark cluster for DeepLerning/Jupyter with TensorFlow

*Actual result:*

1. Apache Standalone Spark cluster creation fails
{code:java}
Failed to generate variables dictionary. Exception:'gpu_type'.
{code}
*Expected result:*

1. Apache Standalone Spark cluster creation is successfully

 
----
(i) Jupyter with Tensorflow creation on GCP from autotest",Back-end Debian GCP,['DataLab Main'],DATALAB,Bug,Major,2021-07-05 15:42:17,3
13387755,Extend validation for infrastructure status scheduler checker,"+Case:+

*Preconditions:*

1.  Apache Standalone cluster is in running status

*Steps to reproduce:*
 # Terminate Notebook which has related  Apache Standalone cluster

*Actual result:*
 # Notebook/cluster statuses are terminating
 # After triggering of infrastructure status scheduler notebook status is terminated and spark cluster status is stopping
 # After the next triggering of infrastructure status scheduler notebook status is terminated and spark cluster status is terminated

*Expected result:*

1. Apache spark cluster should not change its status from terminating to stopping

 ",AWS AZURE Back-end Debian GCP RedHat,['DataLab Main'],DATALAB,Bug,Minor,2021-07-05 15:28:18,1
13387753,[GCP] GPU instance creation fails on stage of fetching add-apt-repository,"*Preconditions:*
 # Project is created

*Steps to reproduce:*
 # Create Notebook based on GPU or create Apache Standalone cluster based on GPU for Jupyter

*Actual result:*
 # Notebook/Apache Standalone cluster creation fails

{code:java}
Reading package lists...
E: Failed to fetch https://dl.bintray.com/sbt/debian/InRelease  403  Forbidden [IP: 172.31.0.3 3128]
E: The repository 'https://dl.bintray.com/sbt/debian  InRelease' is no longer signed.
{code}
*Expected result:*
 # Notebook/Apache Standalone cluster creation is successful

 ",Debian DevOps GCP pull-request-available,['DataLab Main'],DATALAB,Bug,Critical,2021-07-05 15:09:14,3
13387743,[GCP][RStudio][Apache Standalone cluster] Flight data visualization runs with error of collect method usage,"*Preconditions:*
 # Apache Standalone cluster is created on RStudio

*Steps to reproduce:*
 # Run Flight data visualization on Apache Standalone cluster

*Actual result:*

1. Flight data visualization playbook running fails
{code:java}
> delay <- collect(delay_sql)
Error in UseMethod(""collect"") : 
  no applicable method for 'collect' applied to an object of class ""SparkDataFrame""
> delay_melt <- melt(delay[c('Carrier', 'WorkDayDelay', 'WeekendDelay')])
Error in melt(delay[c(""Carrier"", ""WorkDayDelay"", ""WeekendDelay"")]) : 
  object 'delay' not found{code}
*Expected result:*

1. Flight data visualization playbook running is successful",Debian DevOps GCP Known_issues(release2.5),['DataLab Main'],DATALAB,Bug,Minor,2021-07-05 13:57:09,3
13387699,[Configuration] Confirmation massage for yml editor is absent in some cases,"*Preconditions:*
 # Any instance is in processing status:

 * creating
 * stopping
 * starting
 * configuring
 * reconfiguring
 * creating image
 * terminating

*Steps to reproduce:*
 # Go to Configuration page
 # Edit self-service/provisioning/billing ymls
 # Click Save or Discard changes button

*Actual result:*
 # Confirmation buttons are absent
 # Name of confirmation dialog is cut

*Expected result:*
 # Confirmation buttons are present
 # Name of confirmation dialog is not cut",AWS AZURE Debian GCP RedHat front-end pull-request-available,['DataLab Main'],DATALAB,Bug,Minor,2021-07-05 10:42:06,0
13387678,[Compute] Add t-shirt size for GPU type,"|GPUtype|Month cost|t-shirt size|
|nvidia-tesla-t4 |$255.50|S|
|nvidia-tesla-p100 |$1,065.80|M|
|nvidia-tesla-v100 |$1,810.40|L|

For now t-shirt size is not added for clusters:
 * Dataproc
 * Apache Standalone cluster

Please assign t shirt size to computes.",Debian Front-end GCP pull-request-available,['DataLab Main'],DATALAB,Task,Minor,2021-07-05 09:39:40,0
13387356,[Jupyter] Flights_data_Preparation_Scala/Flights_data_Preparation_R running fail ,"The bug was found on AWS.

*Preconditions:*
 # Jupyter is in running status

*Steps to reproduce:*

1. Run Flights_data_Preparation_Scala/Flights_data_Preparation_R  on local kernel

*Actual result:*

1. Flights_data_Preparation_Scala/Flights_data_Preparation running fails

*Expected result:*

1. Flights_data_Preparation_Scala/Flights_data_Preparation running is successful

 ",AWS Debian DevOps Known_issues(release2.5) RedHat,['DataLab Main'],DATALAB,Bug,Minor,2021-07-02 15:06:07,3
13387269,Project creation is allowed if total quota is depleted,"*Preconditions:*
 # Total quota is less than actual used total quota

*Steps to reproduce:*

1.  Go to a Project page

2. Create a new project

*Actual result:*
 # Project creation is allowed

*Expected result:*
 # Project creation is forbidden

 ",AWS AZURE Back-end Debian GCP Known_issues(release2.5) RedHat,['DataLab Main'],DATALAB,Bug,Minor,2021-07-02 11:28:27,1
13387243,Get rid of EMR version  6.0.0,"# Leave two EMR versions (5.30.0 & 6.2.0)
 # Get rid of EMR version 6.0.0

!image-2021-07-02-12-23-32-252.png!",AWS Debian DevOps RedHat pull-request-available,['DataLab Main'],DATALAB,Task,Major,2021-07-02 09:23:51,2
13387223,[Configuration] Mongo/keycloak user name should not be shown in editor on WEB DataLab UI,"# In provisioning. yml Keycloak user name convey in asterisk for editor on DataLab WEB UI
 # In billing.yml mongodb user name convey in asterisk for editor on DataLab WEB UI

 ",AWS AZURE Back-end Debian GCP RedHat,['DataLab Main'],DATALAB,Bug,Major,2021-07-02 07:41:51,1
13387209,Notebook creation fails on GCP on stage of pre-configured images searching,"*Preconditions:*
 # Project is created on GCP

*Steps to reproduce:*
 # Create any type of Notebook

*Actual result:*
 # Notebook creation fails

 
{code:java}
googleapiclient.errors.HttpError: <HttpError 400 when requesting https://compute.googleapis.com/compute/v1/projects/or2-msq-epmc-dlab-t1iylu/global/images/gcp-02-07-21-proj-local-tensor-primary-image-tensorflow-gpu-2.3.2?alt=json returned ""Invalid value for field 'image': 'gcp-02-07-21-proj-local-tensor-primary-image-tensorflow-gpu-2.3.2'. Must be a match of regex '[a-z](?:[-a-z0-9]{0,61}[a-z0-9])?|[1-9][0-9]{0,19}'"". Details: ""[{'message': ""Invalid value for field 'image': 'gcp-02-07-21-proj-local-tensor-primary-image-tensorflow-gpu-2.3.2'. Must be a match of regex '[a-z](?:[-a-z0-9]{0,61}[a-z0-9])?|[1-9][0-9]{0,19}'"", 'domain': 'global', 'reason': 'invalid'}]"">

{code}
 

*Expected result:*
 # Notebook is created successfully

 ",Back-end Debian GCP,['DataLab Main'],DATALAB,Bug,Blocker,2021-07-02 06:40:24,1
13387072,[RStudio] In Lib and path is not indicated virtual env,"*Preconditions:*
 # User is located on RStudio UI

*Steps to reproduce:*
 # Go to Environment
 # Switch to Python

*Actual result:*
 # In lib is indicated python 3.8
 # In path is indicated python 3.8

!image-2021-07-01-16-55-12-937.png!

*Expected result:*
 # In lib is indicated python 3.7.9
 # In path is indicated python 3.7.9

----
Another way to check
 # Go to console
 # Run commands

{code:java}
import pip
print(pip.__version__)
{code}
It is shown pip version 20.0.2:

!image-2021-07-01-17-23-20-553.png!",AWS AZURE Debian DevOps GCP RedHat,['DataLab Main'],DATALAB,Task,Minor,2021-07-01 14:03:20,2
13387014,Add None option for custom image,Add None option for custom image for all notebooks except for DeepLearning.,AWS AZURE Debian Front-end GCP RedHat pull-request-available,['DataLab Main'],DATALAB,Task,Minor,2021-07-01 09:54:18,0
13386996,[Apache Zeppelin] Spark drivers/executors memory are not allocated according to best practice,"Spark driver/executor memory is allocated according to the ticket https://issues.apache.org/jira/browse/DATALAB-2342/ But for Apache Zeppelin it does not work.

*Preconditions:*
 # Zeppelin is in running status

*Steps to reproduce:*
 # Run Playbook on Zeppelin
 # Run on notebook sudo ps aux | grep java
 # Calculate the memory by formula Spark executor memory = total executor memory * 0/90

*Actual result:*
 # Calculation is not equal to spark memory (sudo ps aux | grep java)

*Expected result:*
 # Calculation is equal to spark memory (sudo ps aux | grep java)",AWS AZURE Debian DevOps GCP RedHat,['DataLab Main'],DATALAB,Bug,Minor,2021-07-01 08:59:43,3
13386834,[GCP] Investigate Dataproc creation based on GPU,"----
Case:

Create Dataproc with GPU on the second Jupyter

*Result:*

In GCP console for master/workers GPU driver is absent:

!image-2021-06-30-18-15-40-894.png!

(?) Why GPU driver is absent in GCP console?

Running nvidia-smi on master/workers Dataproc it is:

!image-2021-06-30-18-21-31-022.png!

(?) Why command is not found?",GCP pull-request-available,['DataLab Main'],DATALAB,Task,Major,2021-06-30 15:25:05,3
13386826,[Environment management] Get rid of extra scrollbar during endpoint disconnection,For small monitor extra vertical scrollbar shows up for endpoint disconnection on Environment management page.,AWS AZURE Debian Front-end GCP RedHat pull-request-available,['DataLab Main'],DATALAB,Task,Trivial,2021-06-30 15:04:38,0
13386808,[Billing report] Adjust exporting billing period to selected date in DataLab WEB UI,"# If export billing data filtering by date in csv it is shown last day + 1 day. For example, data is filtered from Jun 25 to Jun 26 on DataLab  WEB UI. But in CSV reporting period is from Jun 25 to Jun 27.
 # Billing data is not filtered by date, but it is filtered by any drop down values. In csv it is shown the actual period of resources creation and last usage. But all period should be shown as it is in DataLab WEB UI.",AWS AZURE Back-end Debian GCP RedHat,['DataLab Main'],DATALAB,Task,Minor,2021-06-30 13:55:31,1
13386780,[Billing][Environment management] Drop down values are limited by grid border,"*Preconditions:*

1. User is located on Billing/Environment management page

*Steps to reproduce:*
 # Filter by any value in column
 # Click on drop down values

*Actual result:*

1.  Drop down values are limited by grid border

*Expected result:*

1. Drop down values are not limited by grid border

 ",AWS AZURE Debian Front-end GCP Known_issues(release2.5) RedHat,['DataLab Main'],DATALAB,Bug,Minor,2021-06-30 13:26:03,0
13386777,[Google Chrome][Billing report] Sort function triggers for identical values,"*Preconditions:*
 # Billing is available
 # User is located on Billing report page

*Steps to reproduce:*
 # Filter User only by one value
 # Click on up/down sorting arrows

*Actual result:*
 # Grid values change their position

*Expected result:*
 # Grid values do not change their position

(i) This bug is reproduced for project column as well.

 ",AWS AZURE Debian Front-end GCP RedHat,['DataLab Main'],DATALAB,Bug,Trivial,2021-06-30 13:15:16,0
13386769,Investigate why sometimes Jupyter creation with GPU shows it is needed to install nvidia driver,"Jupyter creation was tested based on CPU/GPU options. The test result are:

!image-2021-06-30-15-33-28-794.png!
 But sometimes if create Jupyter based in GPU it is shown that:
 [^image-2021-06-30-15-34-22-941.png]  it is needed to install nvidia driver.


 Investigate why we have infor about nvidia-smi failing.",Debian DevOps GCP,['DataLab Main'],DATALAB,Task,Minor,2021-06-30 12:36:13,3
13386751,[TensorFlow with Jupyter] Investigate why Create Models playbook runs with error,"Preparation playbook Create Models run with error. It fails on the first block:
{code:java}
ModuleNotFoundError                       Traceback (most recent call last)
<ipython-input-2-ffde0fe9d8cf> in <module>
      4 get_ipython().run_line_magic('matplotlib', 'inline')
      5 import tensorflow as tf
----> 6 from tf.keras.models import Sequential, load_model
      7 from keras.layers import Dropout, Flatten, Convolution2D, MaxPooling2D, Dense, Activation
      8 from keras.optimizers import Adam

ModuleNotFoundError: No module named 'tf'
{code}",Debian DevOps GCP RedHat,['DataLab Main'],DATALAB,Task,Minor,2021-06-30 11:49:25,3
13386747,Convey actual Notebook versions on DataLab WEB UI,Convey new versions for updated notebooks.,AWS AZURE Debian DevOps GCP RedHat pull-request-available,['DataLab Main'],DATALAB,Task,Major,2021-06-30 11:30:38,3
13386746,[TensorFlow with Jupyter] Get rid of general python3 kernel,Kernel python3 is not needed.  We have local PySpark (Python-3.8.9/Spark-3.0.1) kernel,AWS Debian DevOps GCP RedHat,['DataLab Main'],DATALAB,Task,Minor,2021-06-30 11:27:59,3
13386744,[AWS][DeepLearning] Get rid of (ubuntu 18.04) from DataLab WEB UI,"The all  DeepLearning version is not visible on DataLab WEB UI. So, do not convey ubuntu version to Front-end.",AWS Debian DevOp RedHat,['DataLab Main'],DATALAB,Task,Major,2021-06-30 11:17:40,3
13386743,[GCP][DeepLearning] Home directory /home/datalab-user should be by default,"DeepLearning has JupyterLab UI. And by default its home directory is /home/jupyter.

Change home directory from /home/jupyter to /home/datalab-user",Debian DevOps GCP,['DataLab Main'],DATALAB,Task,Minor,2021-06-30 11:13:09,3
13386742,[List of resources] Add hint for GPU tag,If hover the mouse GPU tag a hint should appear: GPU tag: GPU,AWS AZURE Debian Front-end GCP RedHat pull-request-available,['DataLab Main'],DATALAB,Task,Minor,2021-06-30 11:03:42,0
13386716,[GCP][Deeplearning] Remote kernels are not available in kernel list,"*Preconditions:*
 # Any cluster is created on DeepLearning on GCP

*Steps to reproduce:*
 # Go to Jupyter UI
 # Open playbook
 # click on Kernel tab
 # Click on Change Kernel
 # Look at kernel list

*Actual result:*
 # Remote kernel is absent

*Expected result:*
 # Remote kernel is present",Debian DevOps GCP Known_issues(release2.5),['DataLab Main'],DATALAB,Bug,Minor,2021-06-30 08:41:30,3
13386713,[GCP][DeepLearning] Find out if it is possible to use simple example for library verification,"Investigate for next DeeLearning types:

- pytorch-latest-gpu 

- rapids-latest-gpu-experimental
- chainer-latest-gpu-experimental
- xgboost-latest-gpu-experimental
- mxnet-latest-gpu-experimental
- cntk-latest-gpu-experimental
- caffe1-latest-gpu-experimental
(i)During CNTK testing the library CNTK is not found.
 ",Debian DevOps GCP,['DataLab Main'],DATALAB,Task,Minor,2021-06-30 08:29:03,3
13386554,[GCP] DeepLearning creation fails from custom image ,"*Preconditions:*
 # DeepLearning custom image is created

*Steps to reproduce:*
 # Create a DeepLearning from custom image

*Actual result:*
 # DeepLearning creation fails

*Expected result:*
 # DeepLearning creation is successful

 ",Debian DevOps GCP pull-request-available,['DataLab Main'],DATALAB,Bug,Major,2021-06-29 15:40:37,3
13386551,[GCP][DeepLearning] Wrong status/information error for library installation,"# First of all try o install library from Apt/Yum package with unknown name and version:

 * name 'dddd'
 * name 'htop', version 'ddddd'

*Actual result:*
 # Docker runs with 1
 # Lib status sticks in Installing on DataLab WEB UI

*Expected result:*
 # Docker runs with 0
 # Lib status changes Invalid name or Invalid version 

----
2. Try to install library from others with unknown name and version from others group:
 * name 'dddddddddd'
 * name 'pivottablejs'  version 'ddddddddddd'
 * try to install library from Apt/Yum

Actual result:

1. For Apt/Yum library installation the error from other group is duplicated

 ",Debian DevOps GCP,['DataLab Main'],DATALAB,Bug,Major,2021-06-29 15:00:21,2
13386524,[GCP][DeepLearning] Tensorboard link leads to 502 error,"*Preconditions:*
 # DeepLearning is running

*Steps to reproduce:*
 # Click on TensorBoard link

*Actual result:*
 # TensorBoard link is not opened
 # Error 502 appears

*Expected result:*
 # TensorBoard link is open successfully",Debian DevOps GCP pull-request-available,['DataLab Main'],DATALAB,Bug,Major,2021-06-29 12:48:18,3
13386519,[Environment management][List of resources] Add GPU type/count for filtering ,Add GPU type/count for filtering on Environment management/list of resources pages.,Debian Front-end GCP pull-request-available,['DataLab Main'],DATALAB,Task,Minor,2021-06-29 12:29:08,0
13386483,[Zeppelin] Interpreter for Dataproc/Apache Standalone cluster is not found during playbook running,"*Preconditions:*
 # Dataproc is created on Zeppelin

*Steps to reproduce:*
 # Run playbook for Dataproc
{code:java}
Interpreter gcp not found{code}

*Actual result:*
 # Paybook running fails:

*Expected result:*
 # Playbook running is successful

----
 2. Get rid of PY2 Intrepeter for Dataproc/Apache Standalone cluster
----
3. Every first creation Dataproc on Zeppelin fails 
{code:java}
Traceback (most recent call last):
  File ""/usr/lib/python3.8/datalab/actions_lib.py"", line 1311, in install_python
    subprocess.run('{0} && sudo -i {1} install -U pip==9.0.3'.format(venv_command, pip_command), shell=True, check=True)
  File ""/usr/lib/python3.8/subprocess.py"", line 512, in run
    raise CalledProcessError(retcode, process.args,
subprocess.CalledProcessError: Command 'source /opt/python/python3.8.1/bin/activate && sudo -i /opt/python/python3.8.1/bin/pip3.8 install -U pip==9.0.3' returned non-zero exit status 127.
Traceback (most recent call last):
  File ""/root/scripts/zeppelin_install_dataengine-service_kernels.py"", line 79, in <module>
    conn.sudo('''bash -l -c 'unset http_proxy https_proxy; export gcp_project_id=""{0}""; export conf_resource=""{1}""; /usr/bin/python3 /usr/local/bin/create_configs.py --bucket {2} --cluster_name {3} --dataproc_version {4} --spark_version {5} --hadoop_version {6} --region {7} --user_name {8} --os_user {9} --pip_mirror {10} --application {11} --livy_version {12} --multiple_clusters {13} --r_enabled {14}' '''
  File ""<decorator-gen-4>"", line 2, in sudo
  File ""/usr/local/lib/python3.8/dist-packages/fabric/connection.py"", line 30, in opens
    return method(self, *args, **kwargs)
  File ""/usr/local/lib/python3.8/dist-packages/fabric/connection.py"", line 737, in sudo
    return self._sudo(self._remote_runner(), command, **kwargs)
  File ""/usr/local/lib/python3.8/dist-packages/invoke/context.py"", line 213, in _sudo
    return runner.run(cmd_str, watchers=watchers, **kwargs)
  File ""/usr/local/lib/python3.8/dist-packages/invoke/runners.py"", line 363, in run
    return self._run_body(command, **kwargs)
  File ""/usr/local/lib/python3.8/dist-packages/invoke/runners.py"", line 422, in _run_body
    return self.make_promise() if self._asynchronous else self._finish()
  File ""/usr/local/lib/python3.8/dist-packages/invoke/runners.py"", line 489, in _finish
    raise UnexpectedExit(result)
invoke.exceptions.UnexpectedExit: Encountered a bad command exit co
{code}
 4. It is impossible to switch between interpreters via Zeppelin WEB UI",Debian DevOps GCP,['DataLab Main'],DATALAB,Bug,Major,2021-06-29 09:33:37,3
13386443,[Zeppelin] Rewrite Python 2 data preparation/visualization playbook to Python 3 data preparation/visualization,"We have got rid of from Py2. But we do not have appropriate playbook for Zeppelin for python3.

Please rewrite playbook from Python 2 data preparation/visualization playbook to Python 3 data preparation/visualization.",AWS Azure Debian DevOps GCP RedHat,['DataLab Main'],DATALAB,Task,Minor,2021-06-29 07:09:57,3
13385897,[Notebook] Limit the length of custom tag,"Max length of custom tag should be not longer than 63 symbols. If it's longer than 63 characters the Notebook creation fails.
 # Limit length for custom tag up to 63 characters
 # Add information errors. 'Custom tag name cannot be longer than 63 characters.'",AWS Debian Front-end GCP RedHat pull-request-available,[],DATALAB,Task,Minor,2021-06-25 15:47:43,0
13385885,[RStudio] Dataproc connection is not esteblished by Livy,"Ponder about EMR?

*Preconditions:*
 # Dataproc is created on RStudio

*Steps to reproduce:*
 # Click on Connections tab
 # Click on New connection
 # Livy is selected
 # Indicate your master IP (see attachment)
 # Click on Test button
 # Look at /var/log/livy on mater Dataproc

*Actual result:*
 # Error appears about livy session
 # There is an error in livy log

*Expected result:*
 # Error does not appear about livy session
 # There is not error in livy log",Debian DevOps GCP Known_issues(release2.5),['DataLab Main'],DATALAB,Bug,Minor,2021-06-25 14:48:43,3
13385868,Cut too long description for custom image,"- Cut too long description for custom image

- Add hint for description",AWS AZURE Debian Front-end GCP pull-request-available,['DataLab Main'],DATALAB,Task,Minor,2021-06-25 14:01:49,0
13385809,[GCP] Select image drop down list should be mandatory,"If user does not chose image Create button should be disable. This case is related only for DeepLearning, but is not related for custom image.",Debian Front-end GCP pull-request-available,['DataLab Main'],DATALAB,Task,Major,2021-06-25 09:30:12,0
13385808,[Front-end] Apache standalone cluster creation fails,"The bug was found on GCP. Perhaps it's related to other clouds.

*Preconditions:*
 # Notebook is running

*Steps to reproduce:*
 # Create Apache Standalone cluster

*Actual result:*

1. Apache Standalone cluster creation fails

*Expected result:*

1. Apache Standalone cluster creation is successfully

 ",Debian Front-end GCP pull-request-available,['DataLab Main'],DATALAB,Bug,Critical,2021-06-25 09:26:32,0
13385803,[Notebook][Python3][Others] Wrong status for library installation,"1. [Python3][Others] If install unfound name the status is installation error, but should be Invalid name

2. [Python3][Others] If install unfound version the status is installation error, but should be Invalid version

3. [Python3][Others] Any library with valid and found name is installed in notebook (in console it is shown) but in DataLab Web UI it is shown as Installation error, but should be Installed

 ",Debian DevOps GCP,['DataLab Main'],DATALAB,Bug,Major,2021-06-25 09:12:17,2
13385702,Superset creation fails on stage of configuration,"*Preconditions:*
 # Project is created

*Steps to reproduce:*
 # Create superset

*Actual result:*
 # Superset creation fails

{code:java}
Failed configure superset: Encountered a bad command exit code!
Command: ""sudo -S -p '[sudo] password: ' sed -i 's/OS_USER/datalab-user/g' /opt/datalab/templates/.env""
Exit code: 2{code}
*Expected result:*
 # Superset creation is successful",Debian DevOps GCP Known_issues(release2.5),['DataLab Main'],DATALAB,Bug,Major,2021-06-24 19:13:12,3
13385654,[RStudio][Dataproc]Investigate why R session terminates during Flight_data_Visualization_R playbook running,"If run Flight_data_Visualization_R on Rstudio or Dataproc the R session terminates on command:
{code:java}
top_flights_sql <- sql(""
SELECT t.cnt as FlightsAmt, carriers.description as Carrier 
FROM (
    SELECT count(*) as cnt, flights.UniqueCarrier as carrier_code 
    FROM flights 
    GROUP BY flights.UniqueCarrier LIMIT 6) t 
LEFT JOIN carriers 
  ON t.carrier_code = carriers.code
"")
{code}",Debian DevOps GCP,['DataLab Main'],DATALAB,Task,Minor,2021-06-24 14:55:02,3
13385646,Get rid of warning during Flight_data_Preparation_R playbook running,"This warning is reproduces for RStudio during Flight_data_Preparation_R playbook running, however the playbook runs successfully.",Debian DevOps GCP,['DataLab Main'],DATALAB,Task,Trivial,2021-06-24 14:21:17,3
